timestamp,value,label,KPI ID
1506312660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506312720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506312780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506312840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506312900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506312960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506313980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314040,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314100,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506314940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315600,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506315960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506316740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506317940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318600,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506318960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506319980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320040,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320100,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506320940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506321540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322200,1875000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506322980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323040,2250000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323100,750000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323760,2250000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323820,750000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506323940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324600,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506324960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506325980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326040,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326100,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506326940,1000000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327120,250000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327240,250000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327300,250000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327600,500000.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506327960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506328740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506329940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330600,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506330960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506331980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332040,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332100,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506332940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333000,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333060,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333120,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333180,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333240,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333300,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333360,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333420,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333480,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333540,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333600,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333660,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333720,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333780,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333840,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333900,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506333960,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334020,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334080,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334140,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334200,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334260,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334320,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334380,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334440,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334500,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334560,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334620,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334680,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334740,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334800,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334860,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334920,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506334980,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335040,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335100,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335160,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335220,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335280,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335340,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335400,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335460,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335520,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335580,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335640,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335700,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335760,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335820,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335880,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
1506335940,0.0,0,57051487-3a40-3828-9084-a12f7f23ee38
